"timestamp","plot","treatment","location","quad","cover","direction","side","date","hour","temp","siemens","sm.corr"
2022-02-14 12:50:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,12,16.07,0.03,0.0004782
2022-02-14 13:00:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,13,19.25,0,0
2022-02-14 13:10:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,13,20.13,0.007,0.00011158
2022-02-14 13:20:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,13,21.66,0.027,0.00043038
2022-02-14 13:30:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,13,21.72,0.036,0.00057384
2022-02-14 13:40:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,13,22.52,0.002,3.188e-05
2022-02-14 13:50:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,13,23.09,0,0
2022-02-14 14:00:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,14,22.74,0,0
2022-02-14 14:10:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,14,23.43,0,0
2022-02-14 14:20:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,14,23.53,0,0
2022-02-14 14:30:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,14,23.7,0.008,0.00012752
2022-02-14 14:40:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,14,23.68,0.009,0.00014346
2022-02-14 14:50:00,"b5","w","interspace","3","moss","east","NA",2022-02-14,14,22.57,0.061,0.00097234
